neo_reference_id,name,absolute_magnitude_h,min_diameter_m,max_diameter_m,close_approach_date,epoch_date_close_approach,miss_distance_km,relative_velocity_kph,is_potentially_hazardous,is_sentry_object
2516428,516428 (2003 UR12),17.73,756.0577623597,1690.5965515526,2022-10-06,1665020700000,37101588.81964748,119336.4650813267,False,False
3291224,(2005 SP9),21.61,126.6353562929,283.1652650258,2022-10-06,1665051900000,71683624.17800707,59550.2767544645,False,False
3342645,(2006 SG7),22.84,71.871213318,160.7089186045,2022-10-06,1665081060000,7814809.02261564,67511.7357938215,False,False
3831613,(2018 TL3),24.38,35.3634784299,79.07514169,2022-10-06,1665071700000,19888775.693417914,68163.3759602452,False,False
3844002,(2019 SM2),26.1,16.0160337979,35.8129403019,2022-10-06,1665051600000,67926380.35380577,48562.1857373519,False,False
3879268,(2019 UL1),25.6,20.1629919443,45.0858206172,2022-10-06,1665036300000,27914270.99592635,49914.6515765507,False,False
3893486,(2019 WN2),27.6,8.0270316728,17.948988478,2022-10-06,1665015540000,74352666.42252816,64052.7453387731,False,False
54087741,(2020 VY2),23.85,45.1393162824,100.9345796654,2022-10-06,1665060060000,57962759.8683344,70631.1461709594,False,False
54200438,(2021 SC2),24.73,30.0992016548,67.3038609686,2022-10-06,1665060300000,34603725.164576426,62147.1516390536,False,False
54207058,(2021 TJ10),28.98,4.2516252401,9.5069230516,2022-10-06,1665040500000,7506113.728111918,29215.4391892268,False,False
54209221,(2021 TH13),28.14,6.2597209966,13.9971616686,2022-10-06,1665065700000,46057023.93103424,64215.9743706976,False,True
54301958,(2022 QV60),21.01,166.9379117726,373.2845187454,2022-10-06,1665021900000,22463325.96925177,71066.200515633,False,False
54306594,(2022 SR5),23.01,66.4591797139,148.6072435691,2022-10-06,1665073140000,33304708.57603628,18316.271381916,False,False
54307203,(2022 SB8),26.17,15.5079708716,34.676877062,2022-10-06,1665023280000,9184690.2268933,20754.6602046505,False,False
54308101,(2022 SP15),26.24,15.0160247905,33.5768521834,2022-10-06,1665016500000,12658096.417383268,9885.408375985,False,False
54310921,(2022 SV38),21.75,118.7284987937,265.4849941693,2022-10-06,1665096420000,73604787.40095729,41438.4875248874,False,False
54312823,(2022 TD),27.73,7.5605776236,16.9059655155,2022-10-06,1665028380000,372203.614501425,36391.0368242776,False,False
54312922,(2022 TN),23.53,52.3064175804,116.9607053693,2022-10-06,1665079500000,21053161.23005796,32934.65953002,False,False
54313606,(2022 TB1),25.14,24.9203981441,55.7237042765,2022-10-06,1665033600000,4403438.002058337,27094.0419768588,False,False
54313607,(2022 TC1),24.56,32.5502985765,72.7846803049,2022-10-06,1665048120000,4747879.662719198,81369.5282325724,False,False
54317176,(2022 UB2),22.73,75.605776236,169.0596551553,2022-10-06,1665053760000,14242850.053870576,34099.378867131,False,False
54320199,(2022 UP9),22.05,103.4081995395,231.2277636011,2022-10-06,1665076680000,27001186.678256672,46235.6267035576,False,False
54342519,(2023 DK1),26.86,11.2863880097,25.2371308101,2022-10-06,1665079020000,51197672.41248397,41437.9735770632,False,False
54381341,(2023 RA4),24.68,30.8003021266,68.8715692826,2022-10-06,1665032460000,74068151.30494295,60632.5411077102,False,False
54395029,(2023 UH),26.13,15.796285576,35.3215683399,2022-10-06,1665041340000,58711154.37424572,66861.9283448113,False,False
54420788,(2022 TF48),27.85,7.1540995088,15.9970528196,2022-10-06,1665059460000,596966.814604629,51763.5635913032,False,True
54486931,(2024 TW),28.95,4.3107712388,9.6391775254,2022-10-06,1665018720000,13297661.973459749,31961.7294995604,False,False
3160848,(2003 TM1),22.26,93.8760865307,209.9133109443,2022-10-14,1665780120000,56079959.91212145,104578.8548585512,False,False
3516407,(2010 GJ65),21.1,160.1603379786,358.1294030194,2022-10-14,1665733680000,65650539.95400972,85022.4092955509,False,False
3648643,(2013 SL20),24.62,31.6632125734,70.8010957001,2022-10-14,1665705840000,2415850.721825189,43869.5986526327,False,False
3717082,(2015 HR11),20.91,174.8054531691,390.8768761237,2022-10-14,1665742740000,38968986.5531599,67428.0608125615,True,False
3730328,(2015 TW178),21.12,158.691979174,354.846052917,2022-10-14,1665749520000,42897952.20155657,7054.3377960686,False,False
3843916,(2019 SS1),24.18,38.7752830381,86.70416872,2022-10-14,1665732180000,40473781.20523688,35913.0034595465,False,False
54054708,(2020 SM6),22.89,70.2352247696,157.0507369998,2022-10-14,1665750780000,20339893.321288157,43472.0685375241,False,False
54300841,(2022 QF41),24.02,41.7402433392,93.3340215038,2022-10-14,1665768720000,10468019.504072068,35692.1296945065,False,False
54307199,(2022 SW7),23.75,47.2666667188,105.6914798531,2022-10-14,1665763320000,30601069.610029217,12570.6571810579,False,False
54313614,(2022 TK1),26.61,12.6635356293,28.3165265026,2022-10-14,1665758820000,3811593.627959526,46887.0890033372,False,False
54316692,(2022 UQ),26.54,13.0784108584,29.2442157171,2022-10-14,1665780840000,5026116.965529003,38533.4979222856,False,False
54316911,(2022 UM1),27.21,9.606274149,21.4802820076,2022-10-14,1665713160000,775685.106783089,29563.6398344249,False,True
54317884,(2022 UL4),22.93,68.9532874451,154.1842379994,2022-10-14,1665779220000,36588839.26290316,50149.0796323475,False,False
54317888,(2022 UP4),25.2,24.2412481101,54.2050786336,2022-10-14,1665785040000,12704873.950956764,69695.0991495256,False,False
54319156,(2022 UG6),27.93,6.8953287445,15.4184237999,2022-10-14,1665724380000,635197.462830136,51484.1755668721,False,True
54319883,(2022 UA8),24.72,30.2381332572,67.6145214758,2022-10-14,1665715980000,7872319.455372285,37894.3569105912,False,False
54324404,(2022 UR40),24.43,34.5585073841,77.2751717118,2022-10-14,1665727260000,7200654.250496083,42899.9677119209,False,False
54326416,(2022 UT63),25.03,26.2153087281,58.6192123671,2022-10-14,1665779880000,2679321.682640691,76146.6881584206,False,False
54330581,(2022 UN93),23.66,49.2668705504,110.1640715893,2022-10-14,1665756540000,37226427.20993718,10285.4273311569,False,False
54394003,(2023 TX19),25.51,21.0162379322,46.9937366478,2022-10-14,1665732120000,37107708.59923302,31708.636875231,False,False
54489167,(2024 TT5),24.64,31.3729224956,70.151987353,2022-10-14,1665767400000,46596889.10402178,64857.2938408001,False,False
2338292,338292 (2002 UA31),19.11,400.4561581924,895.4471917267,2022-10-12,1665585360000,31678584.067474507,60914.9443503247,False,False
3266031,(2005 BU),26.7,12.14940408,27.1668934089,2022-10-12,1665604980000,60911352.7652856,42367.4245713434,False,False
3342318,(2006 SY5),22.0,105.8168859331,236.6137501138,2022-10-12,1665533640000,25659487.4238396,17365.3171384927,False,False
3586029,(2011 VW5),18.95,431.077123878,963.9177525363,2022-10-12,1665581940000,29549925.8312737,40024.661475182,False,False
54017403,(2020 LO),26.8,11.6025908209,25.9441817907,2022-10-12,1665614580000,51987162.69494661,54132.4777244749,False,False
54075318,(2020 US1),25.09,25.5008687857,57.0216760901,2022-10-12,1665602040000,30908932.706541914,32582.7299208847,False,False
54298761,(2022 QE7),21.57,128.9896833431,288.4297003513,2022-10-12,1665604620000,57634990.80052631,7031.2467797659,False,False
54304613,(2022 QJ82),21.65,124.3240005541,277.9969164738,2022-10-12,1665567960000,63615302.6106263,9275.0880757752,False,False
54304121,(2022 RA5),24.83,28.7445144255,64.2746882356,2022-10-12,1665572220000,5016477.656695127,18317.3719484246,False,False
54305660,(2022 ST4),23.74,47.4848397396,106.1793295584,2022-10-12,1665566220000,16182992.249954928,62290.6356819287,False,False
54309256,(2022 SP21),20.87,178.0553291829,398.1438198091,2022-10-12,1665558720000,62430647.65466571,86943.1029129014,False,False
54310134,(2022 SY28),25.56,20.5378499518,45.924028604,2022-10-12,1665564900000,15306063.867490873,17889.76466876,False,False
54317872,(2022 TY3),26.72,12.0380176738,26.917825833,2022-10-12,1665602760000,166993.170162748,96710.4195298758,False,False
54316691,(2022 UP),23.59,50.8809224871,113.773201439,2022-10-12,1665584640000,6703180.566091289,58713.8232767094,False,False
54317857,(2022 UJ3),26.65,12.4324000554,27.7996916474,2022-10-12,1665612600000,3203990.479596832,41196.9991083408,False,False
54320172,(2022 UG8),23.55,51.8268694616,115.8884031771,2022-10-12,1665604440000,18169879.127920523,73867.7375088005,False,False
54320174,(2022 UJ8),25.39,22.2103282246,49.6638037128,2022-10-12,1665575040000,6313068.620491738,36441.6554550899,False,False
54322247,(2022 UR20),22.06,102.9330820202,230.1653685307,2022-10-12,1665548760000,19269844.410907127,60415.1048861514,False,False
54326040,(2022 UE61),28.01,6.6459179714,14.8607243569,2022-10-12,1665539040000,1839105.3505042,28690.792642875,False,True
54327486,(2022 VA3),22.65,78.4431412448,175.404196192,2022-10-12,1665611700000,26260785.78493093,37868.1447001633,False,False
54104724,(2021 AE2),24.87,28.2198679103,63.1015429636,2022-10-13,1665686880000,74580064.77415162,16429.3154182909,False,False
54306595,(2022 SS5),23.67,49.0405098418,109.6579136575,2022-10-13,1665628500000,29322692.351462763,15137.8037478689,False,False
54306606,(2022 SG6),22.95,68.321119906,152.7706684087,2022-10-13,1665640800000,5998206.871867042,39227.6912619107,False,False
54310121,(2022 SX24),25.2,24.2412481101,54.2050786336,2022-10-13,1665629940000,8957029.824680954,47915.912393118,False,False
54313609,(2022 TE1),27.12,10.012786977,22.3892723248,2022-10-13,1665624540000,788827.429260459,39902.130464211,False,False
54316551,(2022 TQ2),26.99,10.6305314486,23.7705909561,2022-10-13,1665637680000,168948.145047482,45297.8421822407,False,False
54316645,(2022 TW2),28.56,5.1588746626,11.5355944331,2022-10-13,1665629580000,269222.924118067,15463.3821184156,False,True
54316907,(2022 UN1),27.39,8.8420909266,19.771516375,2022-10-13,1665665640000,783074.314054295,57549.4909499149,False,False
54317170,(2022 UV1),24.87,28.2198679103,63.1015429636,2022-10-13,1665630600000,2991870.543476678,71196.0534192787,False,False
54317205,(2022 UE3),24.61,31.8093633221,71.1278987093,2022-10-13,1665675420000,4631519.806510686,34563.2966039626,False,False
54317865,(2022 UU3),24.43,34.5585073841,77.2751717118,2022-10-13,1665647700000,13593831.198951775,63646.4602290226,False,False
54317870,(2022 UY3),26.86,11.2863880097,25.2371308101,2022-10-13,1665696960000,1085960.304391881,28757.1699420587,False,False
54486929,(2024 TT),27.57,8.1386988067,18.1986837803,2022-10-13,1665636780000,53033942.823512524,58420.7915560999,False,True
3648873,(2013 TB6),22.6,80.2703167283,179.4898847799,2022-10-08,1665213120000,29300570.35699949,70884.6487899588,False,False
3692561,(2014 TV),24.4,35.0392641108,78.3501764334,2022-10-08,1665244200000,34310810.3809071,67643.5469538157,False,False
3787093,(2017 UN1),24.75,29.8232505153,66.6868154623,2022-10-08,1665224760000,18179948.440871924,39507.9573212784,False,False
3826682,(2018 PP10),20.96,170.8263952629,381.979432159,2022-10-08,1665248160000,30553146.396128114,36313.320210633,False,False
3869331,(2019 SB6),26.78,11.709948272,26.1842403492,2022-10-08,1665250560000,11851411.370702611,22883.6937101881,False,False
54055034,(2020 TC1),20.8,183.8886720703,411.1875710413,2022-10-08,1665204120000,36810644.67375988,45566.5185883246,False,False
54200436,(2021 SB2),26.6,12.7219878539,28.4472296503,2022-10-08,1665198120000,59872791.63345621,68886.1678218354,False,False
54209479,(2021 RS100),28.76,4.7049496112,10.5205871614,2022-10-08,1665191460000,72157144.64042193,54194.8985527302,False,True
54293579,(2022 OJ10),20.3,231.5021222103,517.6544821978,2022-10-08,1665222900000,61138046.705418594,16904.1792522842,False,False
54294125,(2022 PT1),18.68,488.151891662,1091.5408131013,2022-10-08,1665235560000,49082342.77802826,36911.0060252125,False,False
54305641,(2022 RC9),24.59,32.1036917371,71.7860370529,2022-10-08,1665200280000,12991681.985015037,17823.7854351215,False,False
54309259,(2022 SU21),24.51,33.3084924299,74.4800533014,2022-10-08,1665260100000,1224095.970632694,71748.870912391,False,False
54310922,(2022 ST38),24.46,34.084346887,76.214916608,2022-10-08,1665196080000,10151794.754294015,44305.5741773458,False,False
54312930,(2022 TR),27.45,8.6011194012,19.2326876637,2022-10-08,1665239340000,1536370.678412119,41930.385401137,False,False
54312934,(2022 TV),26.58,12.8397029582,28.7104486255,2022-10-08,1665234420000,2401754.877484226,67005.6870948095,False,False
54317199,(2022 UZ2),24.82,28.8771930757,64.5713667167,2022-10-08,1665268260000,14158942.089606488,32251.945746048,False,False
54318592,(2022 UP5),25.09,25.5008687857,57.0216760901,2022-10-08,1665265500000,8667520.681401538,36131.2794437422,False,False
54319157,(2022 UH6),22.71,76.3053478702,170.6239448846,2022-10-08,1665197100000,41324595.4693582,21321.5535437076,False,False
54319162,(2022 UN6),25.45,21.6050351196,48.3103271838,2022-10-08,1665194520000,2940316.379833657,29174.2543224894,False,False
54320202,(2022 UW9),25.53,20.8235599047,46.5628954805,2022-10-08,1665214740000,5605730.442173419,32743.1907211139,False,False
54488497,(2024 TL5),27.59,8.0640827676,18.0318372445,2022-10-08,1665204300000,22970577.894032314,33406.5692085153,False,False
2477719,477719 (2010 SG15),25.26,23.5806068,52.7278397554,2022-10-09,1665296760000,13825362.849964622,17997.9709353341,False,False
3388887,(2007 US),22.74,75.2583992483,168.2828965971,2022-10-09,1665304740000,72345492.42781399,121676.220941476,False,False
3651161,(2013 TG135),25.2,24.2412481101,54.2050786336,2022-10-09,1665339780000,70821818.07574941,96490.7341830576,False,False
3667139,(2014 GJ45),23.63,49.9522409906,111.6966064835,2022-10-09,1665313200000,49528549.66133852,59820.4389281713,False,False
3728898,(2015 TF),22.14,99.2098919421,221.8400624229,2022-10-09,1665279540000,59437246.78481808,99571.5748955102,False,False
3835509,(2018 UC2),21.9,110.8038821264,247.7650126055,2022-10-09,1665294300000,37934070.04431775,62792.4696128827,True,False
3840124,(2019 FF),26.3,14.6067964271,32.6617897446,2022-10-09,1665321360000,45668590.66801331,36720.1183231357,False,False
3989297,(2020 BL13),26.65,12.4324000554,27.7996916474,2022-10-09,1665302220000,72803957.22595397,69296.0036101592,False,False
54305019,(2022 SG2),24.59,32.1036917371,71.7860370529,2022-10-09,1665282780000,26039384.75207661,12570.699278597,False,False
54306611,(2022 SR6),21.81,115.4928175848,258.2497910326,2022-10-09,1665334320000,28358244.02400262,27857.8937621592,False,False
54308058,(2022 SV11),25.05,25.974965333,58.0817881978,2022-10-09,1665321120000,6560097.832927659,51770.0915308764,False,False
54310133,(2022 SB29),26.95,10.828167784,24.2125192369,2022-10-09,1665298020000,1741259.756606462,27237.1667257063,False,False
54317200,(2022 UA3),24.23,37.8926498379,84.7305408852,2022-10-09,1665313080000,9464294.58495874,48298.1339828524,False,False
54317201,(2022 UB3),23.94,43.3066885476,96.8366994728,2022-10-09,1665296340000,6474069.109419304,30619.2776372748,False,False
54317858,(2022 UL3),26.27,14.8099972066,33.1161605006,2022-10-09,1665309660000,5316664.003870693,37413.2633664434,False,False
54319168,(2022 UU6),22.43,86.8070457914,194.1064553155,2022-10-09,1665339780000,12299404.931293854,61580.8515828492,False,False
54319460,(2022 UP7),26.88,11.1829137825,25.0057554041,2022-10-09,1665310800000,5848519.512421208,5791.1518709271,False,False
54320186,(2022 UA9),24.34,36.0209345803,80.5452583346,2022-10-09,1665352200000,36402502.62439602,12068.0084654719,False,False
54480236,(2024 SF),24.04,41.3575664881,92.4783300513,2022-10-09,1665288960000,48409393.75415129,69576.2832275359,False,False
2068347,68347 (2001 KB67),19.92,275.7750529244,616.6517648376,2022-10-10,1665364740000,41663454.48158576,66939.6902657314,True,False
2482234,482234 (2011 CG71),22.52,83.2827345523,186.225855811,2022-10-10,1665394980000,69155418.94830453,24030.0522799598,False,False
3781446,(2017 RH15),22.74,75.2583992483,168.2828965971,2022-10-10,1665385380000,61555457.91360658,54616.9979190647,False,False
3840111,(2019 EO2),23.36,56.5659358422,126.4852777541,2022-10-10,1665402300000,41469042.17606134,48472.4954222244,False,False
3869354,(2019 SF7),24.88,28.0902093949,62.8116177092,2022-10-10,1665367440000,62795653.128295496,65081.9120289145,False,False
3873142,(2019 SU8),21.9,110.8038821264,247.7650126055,2022-10-10,1665439740000,47821216.59231809,93435.9745966589,False,False
3873325,(2019 TA1),26.1,16.0160337979,35.8129403019,2022-10-10,1665360480000,13839577.744290533,31150.509956384,False,False
54291772,(2022 OQ2),21.64,124.8978540673,279.2800919383,2022-10-10,1665430080000,24929265.8128595,45694.5795746442,True,False
54304628,(2022 SV),24.13,39.6784754066,88.7237682527,2022-10-10,1665371280000,15723275.24284412,33551.8796681044,False,False
54307205,(2022 SL8),24.14,39.496169372,88.3161195666,2022-10-10,1665426780000,18136293.91243255,24138.9688941126,False,False
54307436,(2022 SE10),25.48,21.3086029248,47.6474846455,2022-10-10,1665406380000,2101854.037843555,39107.0175289722,False,False
54312931,(2022 TS),27.1,10.1054341542,22.5964377109,2022-10-10,1665409920000,886141.681443531,59837.1386184205,False,False
